    7.1866  4  1   24.2603   14.9729    7.4182    0.0000    2.9567    0.8386    1.0027    0.0095    5.3261    4.4668  0.8379E-01  0.1406E+04 -0.1127E-04  0.1266E-05  0.2143E+04  0.000
    7.1866  4  1   24.2600   14.9730    7.4180    0.0000    2.9583    0.8386    1.0062    0.0095    5.3258    4.4668  0.8380E-01  0.1406E+04 -0.1127E-04  0.1265E-05  0.2143E+04  0.000
    7.1867  4  1   24.2593   14.9730    7.4177    0.0000    2.9614    0.8386    1.0134    0.0095    5.3252    4.4668  0.8383E-01  0.1406E+04 -0.1126E-04  0.1264E-05  0.2143E+04  0.000
    7.1868  4  1   24.2580   14.9732    7.4171    0.0000    2.9675    0.8386    1.0279    0.0095    5.3240    4.4668  0.8389E-01  0.1406E+04 -0.1124E-04  0.1262E-05  0.2143E+04  0.000
    7.1870  4  1   24.2553   14.9735    7.4159    0.0000    2.9799    0.8386    1.0575    0.0095    5.3216    4.4669  0.8401E-01  0.1406E+04 -0.1120E-04  0.1259E-05  0.2143E+04  0.000
    7.1875  4  1   24.2499   14.9741    7.4153    0.0000    2.9888    0.8386    1.0795    0.0095    5.3224    4.4669  0.8404E-01  0.1407E+04 -0.1113E-04  0.1262E-05  0.2143E+04  0.000
    7.1885  4  1   24.2391   14.9753    7.4148    0.0000    3.0009    0.8387    1.1101    0.0095    5.3260    4.4671  0.8404E-01  0.1408E+04 -0.1118E-04  0.1286E-05  0.2143E+04  0.000
    7.1904  4  1   24.2173   14.9779    7.4138    0.0000    3.0252    0.8388    1.1741    0.0095    5.3332    4.4674  0.8403E-01  0.1411E+04 -0.1134E-04  0.1352E-05  0.2143E+04  0.000
    7.1942  4  1   24.1718   14.9841    7.4231    0.0000    3.0372    0.8390    1.2074    0.0095    5.3374    4.4680  0.8446E-01  0.1421E+04 -0.1180E-04  0.1605E-05  0.2144E+04  0.000
    7.2018  4  1   24.0807   14.9978    7.4484    0.0000    3.0372    0.8394    1.2083    0.0095    5.3389    4.4693  0.8555E-01  0.1448E+04 -0.1212E-04  0.1815E-05  0.2144E+04  0.000
    7.2093  4  1   23.9892   15.0116    7.4737    0.0000    3.0370    0.8398    1.2086    0.0095    5.3404    4.4707  0.8663E-01  0.1476E+04 -0.1217E-04  0.1834E-05  0.2145E+04  0.000
    7.2168  4  1   23.8974   15.0255    7.4988    0.0000    3.0367    0.8403    1.2088    0.0095    5.3418    4.4720  0.8769E-01  0.1503E+04 -0.1220E-04  0.1849E-05  0.2145E+04  0.000
    7.2243  4  1   23.8054   15.0395    7.5237    0.0000    3.0363    0.8407    1.2087    0.0095    5.3433    4.4734  0.8872E-01  0.1531E+04 -0.1224E-04  0.1863E-05  0.2146E+04  0.000
    7.2318  4  1   23.7132   15.0536    7.5487    0.0000    3.0359    0.8411    1.2086    0.0095    5.3447    4.4748  0.8974E-01  0.1559E+04 -0.1227E-04  0.1875E-05  0.2146E+04  0.000
    7.2394  4  1   23.6206   15.0678    7.5737    0.0000    3.0355    0.8415    1.2083    0.0095    5.3462    4.4761  0.9074E-01  0.1587E+04 -0.1230E-04  0.1887E-05  0.2146E+04  0.000
    7.2469  4  1   23.5279   15.0820    7.5990    0.0000    3.0348    0.8420    1.2075    0.0095    5.3475    4.4775  0.9173E-01  0.1615E+04 -0.1234E-04  0.1899E-05  0.2147E+04  0.000
    7.2544  4  1   23.4349   15.0964    7.6258    0.0000    3.0331    0.8424    1.2038    0.0095    5.3482    4.4789  0.9272E-01  0.1642E+04 -0.1236E-04  0.1906E-05  0.2147E+04  0.000
    7.2619  4  1   23.3421   15.1106    7.6527    0.0000    3.0315    0.8428    1.2001    0.0095    5.3490    4.4803  0.9370E-01  0.1669E+04 -0.1235E-04  0.1893E-05  0.2148E+04  0.000
    7.2694  4  1   23.2494   15.1248    7.6795    0.0000    3.0297    0.8433    1.1963    0.0095    5.3497    4.4817  0.9467E-01  0.1695E+04 -0.1233E-04  0.1881E-05  0.2149E+04  0.000
    7.2769  4  1   23.1568   15.1388    7.7064    0.0000    3.0280    0.8437    1.1924    0.0095    5.3504    4.4830  0.9561E-01  0.1721E+04 -0.1232E-04  0.1868E-05  0.2149E+04  0.000
    7.2845  4  1   23.0643   15.1527    7.7330    0.0000    3.0263    0.8442    1.1886    0.0095    5.3511    4.4844  0.9653E-01  0.1745E+04 -0.1230E-04  0.1856E-05  0.2150E+04  0.000
    7.2920  4  1   22.9719   15.1666    7.7597    0.0000    3.0245    0.8446    1.1848    0.0095    5.3518    4.4858  0.9744E-01  0.1769E+04 -0.1229E-04  0.1845E-05  0.2150E+04  0.000
    7.2995  4  1   22.8795   15.1804    7.7863    0.0000    3.0228    0.8450    1.1809    0.0095    5.3525    4.4871  0.9832E-01  0.1792E+04 -0.1228E-04  0.1834E-05  0.2151E+04  0.000
    7.3070  4  1   22.7873   15.1941    7.8129    0.0000    3.0210    0.8455    1.1770    0.0095    5.3533    4.4885  0.9919E-01  0.1815E+04 -0.1227E-04  0.1825E-05  0.2151E+04  0.000
    7.3145  4  1   22.6951   15.2078    7.8394    0.0000    3.0192    0.8459    1.1730    0.0095    5.3540    4.4898  0.1000E+00  0.1837E+04 -0.1226E-04  0.1816E-05  0.2152E+04  0.000
    7.3221  4  1   22.6031   15.2214    7.8659    0.0000    3.0173    0.8464    1.1690    0.0094    5.3547    4.4912  0.1009E+00  0.1858E+04 -0.1225E-04  0.1807E-05  0.2153E+04  0.000
    7.3296  4  1   22.5110   15.2349    7.8924    0.0000    3.0155    0.8468    1.1649    0.0094    5.3555    4.4925  0.1017E+00  0.1878E+04 -0.1224E-04  0.1799E-05  0.2153E+04  0.000
    7.3371  4  1   22.4191   15.2484    7.9190    0.0000    3.0137    0.8473    1.1609    0.0094    5.3562    4.4939  0.1025E+00  0.1898E+04 -0.1223E-04  0.1792E-05  0.2154E+04  0.000
    7.3446  4  1   22.3272   15.2618    7.9455    0.0000    3.0118    0.8477    1.1568    0.0094    5.3570    4.4952  0.1033E+00  0.1918E+04 -0.1222E-04  0.1786E-05  0.2155E+04  0.000
    7.3521  4  1   22.2354   15.2752    7.9720    0.0000    3.0100    0.8482    1.1528    0.0094    5.3577    4.4965  0.1040E+00  0.1936E+04 -0.1221E-04  0.1781E-05  0.2155E+04  0.000
    7.3597  4  1   22.1436   15.2886    7.9986    0.0000    3.0081    0.8486    1.1488    0.0094    5.3585    4.4979  0.1048E+00  0.1955E+04 -0.1221E-04  0.1777E-05  0.2156E+04  0.000
    7.3672  4  1   22.0518   15.3019    8.0258    0.0000    3.0063    0.8491    1.1447    0.0094    5.3592    4.4992  0.1055E+00  0.1973E+04 -0.1220E-04  0.1773E-05  0.2157E+04  0.000
    7.3747  4  1   21.9601   15.3152    8.0530    0.0000    3.0044    0.8495    1.1406    0.0094    5.3599    4.5005  0.1063E+00  0.1990E+04 -0.1220E-04  0.1770E-05  0.2158E+04  0.000
    7.3822  4  1   21.8684   15.3285    8.0802    0.0000    3.0025    0.8500    1.1365    0.0094    5.3606    4.5019  0.1070E+00  0.2007E+04 -0.1219E-04  0.1768E-05  0.2158E+04  0.000
